Input	Match type	Approved symbol	Approved name	HGNC ID	Location
ALG5	Approved symbol	ALG5	ALG5, dolichyl-phosphate beta-glucosyltransferase	HGNC:20266	13q13.1
ALG8	Approved symbol	ALG8	ALG8, alpha-1,3-glucosyltransferase	HGNC:23161	11q14.1
ALPK2	Approved symbol	ALPK2	alpha-kinase 2	HGNC:20565	18q21.31
ALPL	Approved symbol	ALPL	alkaline phosphatase, liver/bone/kidney	HGNC:438	1p36.12
AMD1	Approved symbol	AMD1	adenosylmethionine decarboxylase 1	HGNC:457	6q21
AMFR	Approved symbol	AMFR	autocrine motility factor receptor, E3 ubiquitin protein ligase	HGNC:463	16q21
AMT	Approved symbol	AMT	aminomethyltransferase	HGNC:473	3p21.31
ANG	Approved symbol	ANG	angiogenin, ribonuclease, RNase A family, 5	HGNC:483	14q11.1-q11.2
ANKRD10	Approved symbol	ANKRD10	ankyrin repeat domain 10	HGNC:20265	13q33.3
ANKRD22	Approved symbol	ANKRD22	ankyrin repeat domain 22	HGNC:28321	10q23.31
ANKRD46	Approved symbol	ANKRD46	ankyrin repeat domain 46	HGNC:27229	8q22.3
ANKRD50	Approved symbol	ANKRD50	ankyrin repeat domain 50	HGNC:29223	4q28.1
ANKRD9	Approved symbol	ANKRD9	ankyrin repeat domain 9	HGNC:20096	14q32.33
ANLN	Approved symbol	ANLN	anillin, actin binding protein	HGNC:14082	7p15-p14
AP1G2	Approved symbol	AP1G2	adaptor-related protein complex 1, gamma 2 subunit	HGNC:556	14q11.2
AP1S1	Approved symbol	AP1S1	adaptor-related protein complex 1, sigma 1 subunit	HGNC:559	7q22.1
AP2B1	Approved symbol	AP2B1	adaptor-related protein complex 2, beta 1 subunit	HGNC:563	17q12
AP3M2	Approved symbol	AP3M2	adaptor-related protein complex 3, mu 2 subunit	HGNC:570	8p11.2
APBB3	Approved symbol	APBB3	amyloid beta (A4) precursor protein-binding, family B, member 3	HGNC:20708	5q31
APH1A	Approved symbol	APH1A	APH1A gamma secretase subunit	HGNC:29509	1q21.2
APH1B	Approved symbol	APH1B	APH1B gamma secretase subunit	HGNC:24080	15q22.2
APIP	Approved symbol	APIP	APAF1 interacting protein	HGNC:17581	11p13
APLP2	Approved symbol	APLP2	amyloid beta (A4) precursor-like protein 2	HGNC:598	11q24
APP	Approved symbol	APP	amyloid beta (A4) precursor protein	HGNC:620	21q21.2
APPBP2	Approved symbol	APPBP2	amyloid beta precursor protein (cytoplasmic tail) binding protein 2	HGNC:622	17q23.2
APRT	Approved symbol	APRT	adenine phosphoribosyltransferase	HGNC:626	16q24
AQP11	Approved symbol	AQP11	aquaporin 11	HGNC:19940	11q13.5
ARF4	Approved symbol	ARF4	ADP-ribosylation factor 4	HGNC:655	3p14.3
ARFGAP3	Approved symbol	ARFGAP3	ADP-ribosylation factor GTPase activating protein 3	HGNC:661	22q13.2
ARGLU1	Approved symbol	ARGLU1	arginine and glutamate rich 1	HGNC:25482	13q33.3
ARHGAP21	Approved symbol	ARHGAP21	Rho GTPase activating protein 21	HGNC:23725	10p12.31
ARHGAP32	Approved symbol	ARHGAP32	Rho GTPase activating protein 32	HGNC:17399	11q24.3
ARHGAP39	Approved symbol	ARHGAP39	Rho GTPase activating protein 39	HGNC:29351	8q24.3
ARHGDIB	Approved symbol	ARHGDIB	Rho GDP dissociation inhibitor (GDI) beta	HGNC:679	12p12.3
ARHGEF10	Approved symbol	ARHGEF10	Rho guanine nucleotide exchange factor (GEF) 10	HGNC:14103	8p23
ARHGEF37	Approved symbol	ARHGEF37	Rho guanine nucleotide exchange factor (GEF) 37	HGNC:34430	5q33.1
ARHGEF6	Approved symbol	ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6	HGNC:685	Xq26
ARID4B	Approved symbol	ARID4B	AT rich interactive domain 4B (RBP1-like)	HGNC:15550	1q42.3
ARID5B	Approved symbol	ARID5B	AT rich interactive domain 5B (MRF1-like)	HGNC:17362	10q11.22
ARL3	Approved symbol	ARL3	ADP-ribosylation factor-like 3	HGNC:694	10q23.3
ARPC1B	Approved symbol	ARPC1B	actin related protein 2/3 complex, subunit 1B, 41kDa	HGNC:704	7q22.1
ARPC3	Approved symbol	ARPC3	actin related protein 2/3 complex, subunit 3, 21kDa	HGNC:706	12q24
ARPC5	Approved symbol	ARPC5	actin related protein 2/3 complex, subunit 5, 16kDa	HGNC:708	1q
ARPP19	Approved symbol	ARPP19	cAMP-regulated phosphoprotein, 19kDa	HGNC:16967	15q11.2
ARSD	Approved symbol	ARSD	arylsulfatase D	HGNC:717	Xp22.3
ASH2L	Approved symbol	ASH2L	ash2 (absent, small, or homeotic)-like (Drosophila)	HGNC:744	8p11.2
ASNS	Approved symbol	ASNS	asparagine synthetase (glutamine-hydrolyzing)	HGNC:753	7q21.3
ASPM	Approved symbol	ASPM	asp (abnormal spindle) homolog, microcephaly associated (Drosophila)	HGNC:19048	1q31
ASS1	Approved symbol	ASS1	argininosuccinate synthase 1	HGNC:758	9q34.1
ATAD2	Approved symbol	ATAD2	ATPase family, AAA domain containing 2	HGNC:30123	8q24.13
ATF4	Approved symbol	ATF4	activating transcription factor 4	HGNC:786	22q13.1
ATG12	Approved symbol	ATG12	autophagy related 12	HGNC:588	5q21-q22
ATG4B	Approved symbol	ATG4B	autophagy related 4B, cysteine peptidase	HGNC:20790	2q37.3
ATL1	Approved symbol	ATL1	atlastin GTPase 1	HGNC:11231	14q21.3
ATL2	Approved symbol	ATL2	atlastin GTPase 2	HGNC:24047	2p22.3
ATL3	Approved symbol	ATL3	atlastin GTPase 3	HGNC:24526	11q13.1
ATP13A1	Approved symbol	ATP13A1	ATPase type 13A1	HGNC:24215	19p13.11
ATP1A1	Approved symbol	ATP1A1	ATPase, Na+/K+ transporting, alpha 1 polypeptide	HGNC:799	1p13
ATP1B1	Approved symbol	ATP1B1	ATPase, Na+/K+ transporting, beta 1 polypeptide	HGNC:804	1q24.2
ATP1B3	Approved symbol	ATP1B3	ATPase, Na+/K+ transporting, beta 3 polypeptide	HGNC:806	3q23
ATP2A2	Approved symbol	ATP2A2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	HGNC:812	12q24.11
ATP2A3	Approved symbol	ATP2A3	ATPase, Ca++ transporting, ubiquitous	HGNC:813	17p13.3
ATP2C2	Approved symbol	ATP2C2	ATPase, Ca++ transporting, type 2C, member 2	HGNC:29103	16q24.1
ATP5C1	Approved symbol	ATP5C1	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1	HGNC:833	10p14
ATP5G1	Approved symbol	ATP5G1	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C1 (subunit 9)	HGNC:841	17q21.32
ATP5G2	Approved symbol	ATP5G2	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C2 (subunit 9)	HGNC:842	12q13.13
ATP5J	Approved symbol	ATP5J	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit F6	HGNC:847	21q21.1
ATP6V0D1	Approved symbol	ATP6V0D1	ATPase, H+ transporting, lysosomal 38kDa, V0 subunit d1	HGNC:13724	16q22
ATP6V0E1	Approved symbol	ATP6V0E1	ATPase, H+ transporting, lysosomal 9kDa, V0 subunit e1	HGNC:863	5q35.2
ATP6V1H	Approved symbol	ATP6V1H	ATPase, H+ transporting, lysosomal 50/57kDa, V1 subunit H	HGNC:18303	8q11.2
ATXN7L3B	Approved symbol	ATXN7L3B	ataxin 7-like 3B	HGNC:37931	12q21
AURKA	Approved symbol	AURKA	aurora kinase A	HGNC:11393	20q13
AZGP1	Approved symbol	AZGP1	alpha-2-glycoprotein 1, zinc-binding	HGNC:910	7q22.1
AZIN1	Approved symbol	AZIN1	antizyme inhibitor 1	HGNC:16432	8q22.3
B3GNT2	Approved symbol	B3GNT2	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2	HGNC:15629	2p15
B4GALT1	Approved symbol	B4GALT1	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1	HGNC:924	9p13
B4GALT3	Approved symbol	B4GALT3	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 3	HGNC:926	1q23.3
B4GALT5	Approved symbol	B4GALT5	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 5	HGNC:928	20q13.1-q13.2
BACE2	Approved symbol	BACE2	beta-site APP-cleaving enzyme 2	HGNC:934	21q22.3
BAG3	Approved symbol	BAG3	BCL2-associated athanogene 3	HGNC:939	10q25.2-q26.2
BAG4	Approved symbol	BAG4	BCL2-associated athanogene 4	HGNC:940	8p11.23
BAIAP2L1	Approved symbol	BAIAP2L1	BAI1-associated protein 2-like 1	HGNC:21649	7q22.1
BARD1	Approved symbol	BARD1	BRCA1 associated RING domain 1	HGNC:952	2q35
BBS1	Approved symbol	BBS1	Bardet-Biedl syndrome 1	HGNC:966	11q13
BBS4	Approved symbol	BBS4	Bardet-Biedl syndrome 4	HGNC:969	15q22.3-q23
BC035411	Unmatched				
BC071719	Unmatched				
BC090942	Unmatched				
BCAP29	Approved symbol	BCAP29	B-cell receptor-associated protein 29	HGNC:24131	7q22.3
BCAR3	Approved symbol	BCAR3	breast cancer anti-estrogen resistance 3	HGNC:973	1p22.1
BCL2	Approved symbol	BCL2	B-cell CLL/lymphoma 2	HGNC:990	18q21.3
BCL9	Approved symbol	BCL9	B-cell CLL/lymphoma 9	HGNC:1008	1q21
BE693417	Unmatched				
BG504116	Unmatched				
BG698090	Unmatched				
BIVM	Approved symbol	BIVM	basic, immunoglobulin-like variable motif containing	HGNC:16034	13q33.1
BLVRA	Approved symbol	BLVRA	biliverdin reductase A	HGNC:1062	7p13
BNIP3L	Approved symbol	BNIP3L	BCL2/adenovirus E1B 19kDa interacting protein 3-like	HGNC:1085	8p21
BNIPL	Approved symbol	BNIPL	BCL2/adenovirus E1B 19kD interacting protein like	HGNC:16976	1q21.2
BOLA2B	Approved symbol	BOLA2B	bolA family member 2B	HGNC:32479	16p11.2
BOP1	Approved symbol	BOP1	block of proliferation 1	HGNC:15519	8q24.3
BRD3	Approved symbol	BRD3	bromodomain containing 3	HGNC:1104	9q34
BRF2	Approved symbol	BRF2	BRF2, RNA polymerase III transcription initiation factor 50 kDa subunit	HGNC:17298	8p11.23
BRF2	Previous symbol	ZFP36L2	ZFP36 ring finger protein-like 2	HGNC:1108	2p22.3-p21
BRI3	Approved symbol	BRI3	brain protein I3	HGNC:1109	7q21.3
BRI3	Synonyms	ITM2C	integral membrane protein 2C	HGNC:6175	2q37
BRI3BP	Approved symbol	BRI3BP	BRI3 binding protein	HGNC:14251	12q24.1
BSCL2	Approved symbol	BSCL2	Berardinelli-Seip congenital lipodystrophy 2 (seipin)	HGNC:15832	11q13
BSG	Approved symbol	BSG	basigin (Ok blood group)	HGNC:1116	19p13.3
BTF3	Approved symbol	BTF3	basic transcription factor 3	HGNC:1125	5q13.3
BTF3	Synonyms	BTN3A3	butyrophilin, subfamily 3, member A3	HGNC:1140	6p22.1
BTG3	Approved symbol	BTG3	BTG family, member 3	HGNC:1132	21q21.1
BUB3	Approved symbol	BUB3	BUB3 mitotic checkpoint protein	HGNC:1151	10q24
BX093206	Unmatched				
BX116720	Unmatched				
BZW2	Approved symbol	BZW2	basic leucine zipper and W2 domains 2	HGNC:18808	7p21.3
C10orf57	Previous symbol	TMEM254	transmembrane protein 254	HGNC:25804	10q23.1
C10orf58	Previous symbol	FAM213A	family with sequence similarity 213, member A	HGNC:28651	10q23.1
C11orf1	Approved symbol	C11orf1	chromosome 11 open reading frame 1	HGNC:1163	11q23.1
C11orf67	Previous symbol	AAMDC	adipogenesis associated, Mth938 domain containing	HGNC:30205	11q14.1
C11orf70	Approved symbol	C11orf70	chromosome 11 open reading frame 70	HGNC:28188	11q22.1
C11orf75	Previous symbol	SMCO4	single-pass membrane protein with coiled-coil domains 4	HGNC:24810	11q21
C11orf82	Previous symbol	DDIAS	DNA damage-induced apoptosis suppressor	HGNC:26351	11q14.1
C12orf34	Previous symbol	FAM222A	family with sequence similarity 222, member A	HGNC:25915	12q24.11
C12orf57	Approved symbol	C12orf57	chromosome 12 open reading frame 57	HGNC:29521	12p13.31
C14orf102	Previous symbol	NRDE2	NRDE-2, necessary for RNA interference, domain containing	HGNC:20186	14q32.11
C14orf159	Approved symbol	C14orf159	chromosome 14 open reading frame 159	HGNC:20498	14q32.11
C14orf166	Approved symbol	C14orf166	chromosome 14 open reading frame 166	HGNC:23169	14q22.1
C14orf79	Approved symbol	C14orf79	chromosome 14 open reading frame 79	HGNC:20126	14q32.33
C14orf82	Previous symbol	FRMD6-AS1	FRMD6 antisense RNA 1	HGNC:20129	14q21.3
C15orf38	Previous symbol	ARPIN	actin-related protein 2/3 complex inhibitor	HGNC:28782	15q26.1
C16orf53	Previous symbol	PAGR1	PAXIP1 associated glutamate-rich protein 1	HGNC:28707	16p11.2
C16orf59	Approved symbol	C16orf59	chromosome 16 open reading frame 59	HGNC:25849	16p13.3
C16orf61	Previous symbol	CMC2	C-x(9)-C motif containing 2	HGNC:24447	16q23.2
C16orf75	Previous symbol	RMI2	RecQ mediated genome instability 2	HGNC:28349	16p13.13
C16orf93	Approved symbol	C16orf93	chromosome 16 open reading frame 93	HGNC:28078	16p11.2
C17orf28	Previous symbol	HID1	HID1 domain containing	HGNC:15736	17q25.1
C17orf45	Previous symbol	LRRC75A-AS1	LRRC75A antisense RNA 1	HGNC:28619	17p11.2
C17orf58	Approved symbol	C17orf58	chromosome 17 open reading frame 58	HGNC:27568	17q24.2
C18orf10	Previous symbol	TPGS2	tubulin polyglutamylase complex subunit 2	HGNC:24561	18q12.2
C18orf56	Previous symbol	TYMSOS	TYMS opposite strand	HGNC:29553	18p11.32
C19orf46	Previous symbol	SYNE4	spectrin repeat containing, nuclear envelope family member 4	HGNC:26703	19q13.12
C19orf48	Approved symbol	C19orf48	chromosome 19 open reading frame 48	HGNC:29667	19q13.33
C1QTNF6	Approved symbol	C1QTNF6	C1q and tumor necrosis factor related protein 6	HGNC:14343	22q13.1
C1orf106	Approved symbol	C1orf106	chromosome 1 open reading frame 106	HGNC:25599	1q32.1
C1orf122	Approved symbol	C1orf122	chromosome 1 open reading frame 122	HGNC:24789	1p34.3
C1orf198	Approved symbol	C1orf198	chromosome 1 open reading frame 198	HGNC:25900	1q42.2
C1orf97	Previous symbol	LINC00467	long intergenic non-protein coding RNA 467	HGNC:28227	1q32.3
C20orf108	Previous symbol	FAM210B	family with sequence similarity 210, member B	HGNC:16102	20q13.2
C20orf177	Previous symbol	FAM217B	family with sequence similarity 217, member B	HGNC:16170	20q13.33
C20orf24	Approved symbol	C20orf24	chromosome 20 open reading frame 24	HGNC:15870	20q11.23
C20orf3	Previous symbol	APMAP	adipocyte plasma membrane associated protein	HGNC:13238	20p11.2
C20orf54	Previous symbol	SLC52A3	solute carrier family 52 (riboflavin transporter), member 3	HGNC:16187	20p13
C21orf63	Previous symbol	EVA1C	eva-1 homolog C (C. elegans)	HGNC:13239	21q22.11
C2orf55	Previous symbol	KIAA1211L	KIAA1211-like	HGNC:33454	2q11.2
C3orf10	Previous symbol	BRK1	BRICK1, SCAR/WAVE actin-nucleating complex subunit	HGNC:23057	3p25.3
C3orf14	Approved symbol	C3orf14	chromosome 3 open reading frame 14	HGNC:25024	3p14.2
C3orf57	Previous symbol	SPTSSB	serine palmitoyltransferase, small subunit B	HGNC:24045	3q26.1
C4orf32	Approved symbol	C4orf32	chromosome 4 open reading frame 32	HGNC:26813	4q25
C4orf34	Previous symbol	SMIM14	small integral membrane protein 14	HGNC:27321	4p14
C4orf48	Approved symbol	C4orf48	chromosome 4 open reading frame 48	HGNC:34437	4p16.3
C5	Approved symbol	C5	complement component 5	HGNC:1331	9q33-q34
C5orf30	Approved symbol	C5orf30	chromosome 5 open reading frame 30	HGNC:25052	5q21.1
C5orf35	Previous symbol	SETD9	SET domain containing 9	HGNC:28508	5q11.2
C6orf108	Previous symbol	DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1	HGNC:21218	6p21.1
C6orf115	Previous symbol	ABRACL	ABRA C-terminal like	HGNC:21230	6q24.1
C6orf129	Previous symbol	CCDC167	coiled-coil domain containing 167	HGNC:21239	6p21.2
C6orf211	Previous symbol	ARMT1	acidic residue methyltransferase 1	HGNC:17872	6q25.1
C7orf28B	Previous symbol	CCZ1B	CCZ1 vacuolar protein trafficking and biogenesis associated homolog B (S. cerevisiae)	HGNC:21717	7p22.2
C7orf58	Previous symbol	CPED1	cadherin-like and PC-esterase domain containing 1	HGNC:26159	7q31.31
C8orf38	Previous symbol	NDUFAF6	NADH dehydrogenase (ubiquinone) complex I, assembly factor 6	HGNC:28625	8q22.1
C8orf4	Approved symbol	C8orf4	chromosome 8 open reading frame 4	HGNC:1357	8p11.2
C8orf40	Previous symbol	SMIM19	small integral membrane protein 19	HGNC:25166	8p11.21
C8orf55	Previous symbol	THEM6	thioesterase superfamily member 6	HGNC:29656	8q24.3
C8orf59	Approved symbol	C8orf59	chromosome 8 open reading frame 59	HGNC:32235	8q21.2
C8orf82	Approved symbol	C8orf82	chromosome 8 open reading frame 82	HGNC:33826	8q24
C8orf85	Previous symbol	AARD	alanine and arginine rich domain containing protein	HGNC:33842	8q24.11
C9orf103	Previous symbol	IDNK	idnK, gluconokinase homolog (E. coli)	HGNC:31367	9q21.32
C9orf140	Previous symbol	SAPCD2	suppressor APC domain containing 2	HGNC:28055	9q34.3
C9orf150	Previous symbol	LURAP1L	leucine rich adaptor protein 1-like	HGNC:31452	9p22.3
C9orf46	Previous symbol	PLGRKT	plasminogen receptor, C-terminal lysine transmembrane protein	HGNC:23633	9p24.1
C9orf47	Approved symbol	C9orf47	chromosome 9 open reading frame 47	HGNC:23669	9q22.1
C9orf89	Approved symbol	C9orf89	chromosome 9 open reading frame 89	HGNC:28148	9q22.32
C9orf9	Approved symbol	C9orf9	chromosome 9 open reading frame 9	HGNC:1367	9q34.13
CA8	Approved symbol	CA8	carbonic anhydrase VIII	HGNC:1382	8q12.1
CADM1	Approved symbol	CADM1	cell adhesion molecule 1	HGNC:5951	11q23.2
CADM4	Approved symbol	CADM4	cell adhesion molecule 4	HGNC:30825	19q13.32
CADPS2	Approved symbol	CADPS2	Ca++-dependent secretion activator 2	HGNC:16018	7q31.32
CALU	Approved symbol	CALU	calumenin	HGNC:1458	7q32
CAMTA1	Approved symbol	CAMTA1	calmodulin binding transcription activator 1	HGNC:18806	1p36.31-p36.23
CAP2	Approved symbol	CAP2	CAP, adenylate cyclase-associated protein, 2 (yeast)	HGNC:20039	6p22.3
CAP2	Synonyms	SERPINB8	serpin peptidase inhibitor, clade B (ovalbumin), member 8	HGNC:8952	18q22.1
CAPN1	Approved symbol	CAPN1	calpain 1, (mu/I) large subunit	HGNC:1476	11q13
CAPN13	Approved symbol	CAPN13	calpain 13	HGNC:16663	2p22-p21
CAPN9	Approved symbol	CAPN9	calpain 9	HGNC:1486	1q42.11-q42.3
CAPRIN1	Approved symbol	CAPRIN1	cell cycle associated protein 1	HGNC:6743	11p13
CAPSL	Approved symbol	CAPSL	calcyphosine-like	HGNC:28375	5p13.2
CARHSP1	Approved symbol	CARHSP1	calcium regulated heat stable protein 1, 24kDa	HGNC:17150	16p13.2
CASC1	Approved symbol	CASC1	cancer susceptibility candidate 1	HGNC:29599	12p12.1
CASD1	Approved symbol	CASD1	CAS1 domain containing 1	HGNC:16014	7q22
CASP1	Approved symbol	CASP1	caspase 1, apoptosis-related cysteine peptidase	HGNC:1499	11q23
CASP6	Approved symbol	CASP6	caspase 6, apoptosis-related cysteine peptidase	HGNC:1507	4q25
CAT	Approved symbol	CAT	catalase	HGNC:1516	11p13
CB048233	Unmatched				
CBR3	Approved symbol	CBR3	carbonyl reductase 3	HGNC:1549	21q22.2
CBR4	Approved symbol	CBR4	carbonyl reductase 4	HGNC:25891	4q32.3
CCDC106	Approved symbol	CCDC106	coiled-coil domain containing 106	HGNC:30181	19q13.42
CCDC117	Approved symbol	CCDC117	coiled-coil domain containing 117	HGNC:26599	22q12.1
CCDC24	Approved symbol	CCDC24	coiled-coil domain containing 24	HGNC:28688	1p34.1
CCDC25	Approved symbol	CCDC25	coiled-coil domain containing 25	HGNC:25591	8p21.1
CCDC34	Approved symbol	CCDC34	coiled-coil domain containing 34	HGNC:25079	11p14.1
CCDC56	Previous symbol	COA3	cytochrome c oxidase assembly factor 3	HGNC:24990	17q21.31
CCDC58	Approved symbol	CCDC58	coiled-coil domain containing 58	HGNC:31136	3q21.1
CCDC85C	Approved symbol	CCDC85C	coiled-coil domain containing 85C	HGNC:35459	14q32.31
CCK1	Synonyms	CCL28	chemokine (C-C motif) ligand 28	HGNC:17700	5p12
CCNA2	Approved symbol	CCNA2	cyclin A2	HGNC:1578	4q27
CCND1	Approved symbol	CCND1	cyclin D1	HGNC:1582	11q13
CCNDBP1	Approved symbol	CCNDBP1	cyclin D-type binding-protein 1	HGNC:1587	15q14-q15
CCNE2	Approved symbol	CCNE2	cyclin E2	HGNC:1590	8q22.1
CCNF	Approved symbol	CCNF	cyclin F	HGNC:1591	16p13.3
CCNG2	Approved symbol	CCNG2	cyclin G2	HGNC:1593	4q21.22
CCRN4L	Approved symbol	CCRN4L	CCR4 carbon catabolite repression 4-like (S. cerevisiae)	HGNC:14254	4q31.1
CCS	Approved symbol	CCS	copper chaperone for superoxide dismutase	HGNC:1613	11q13.2
CCT2	Approved symbol	CCT2	chaperonin containing TCP1, subunit 2 (beta)	HGNC:1615	12q15
CCT5	Approved symbol	CCT5	chaperonin containing TCP1, subunit 5 (epsilon)	HGNC:1618	5p15.2
CCT7	Approved symbol	CCT7	chaperonin containing TCP1, subunit 7 (eta)	HGNC:1622	2p13.2
CCT8	Approved symbol	CCT8	chaperonin containing TCP1, subunit 8 (theta)	HGNC:1623	21q21.3
CD46	Approved symbol	CD46	CD46 molecule, complement regulatory protein	HGNC:6953	1q32
CD58	Approved symbol	CD58	CD58 molecule	HGNC:1688	1p13
CD82	Approved symbol	CD82	CD82 molecule	HGNC:6210	11p11.2
CD9	Approved symbol	CD9	CD9 molecule	HGNC:1709	12p13
CDC20	Approved symbol	CDC20	cell division cycle 20	HGNC:1723	1p34.1
CDC42BPA	Approved symbol	CDC42BPA	CDC42 binding protein kinase alpha (DMPK-like)	HGNC:1737	1q42.11
CDC42EP4	Approved symbol	CDC42EP4	CDC42 effector protein (Rho GTPase binding) 4	HGNC:17147	17q24-q25
CDC45	Approved symbol	CDC45	cell division cycle 45	HGNC:1739	22q11.21
CDCA3	Approved symbol	CDCA3	cell division cycle associated 3	HGNC:14624	12p13.31
CDCA5	Approved symbol	CDCA5	cell division cycle associated 5	HGNC:14626	11q13.1
CDH1	Approved symbol	CDH1	cadherin 1, type 1, E-cadherin (epithelial)	HGNC:1748	16q22.1
CDH1	Synonyms	FZR1	fizzy/cell division cycle 20 related 1 (Drosophila)	HGNC:24824	19p13.3
CDK1	Approved symbol	CDK1	cyclin-dependent kinase 1	HGNC:1722	10q21.2
CDK14	Approved symbol	CDK14	cyclin-dependent kinase 14	HGNC:8883	7q21-q22
CDK19	Approved symbol	CDK19	cyclin-dependent kinase 19	HGNC:19338	6q21
CDK5RAP2	Approved symbol	CDK5RAP2	CDK5 regulatory subunit associated protein 2	HGNC:18672	9q33.3
CDKN1B	Approved symbol	CDKN1B	cyclin-dependent kinase inhibitor 1B (p27, Kip1)	HGNC:1785	12p13.1-p12
